subscription_id,subscription_date,end_date,n_meals,n_people,n_orders,food_choice
1708,2015-07-25 16:16:42.821190,2015-11-07 16:16:42.821190,4,4,8,fish
1709,2018-09-03 06:10:51.551461,2019-01-16 06:10:51.551461,5,4,7,fish
1710,2021-07-21 13:25:07.171664,2022-02-05 13:25:07.171664,2,2,25,veggie
1711,2019-02-21 04:54:15.171379,2019-09-09 04:54:15.171379,2,3,13,fish
1712,2024-05-02 13:59:28.322662,,3,2,7,vegan
1713,2024-12-07 19:56:07.844218,2025-03-06 19:56:07.844218,5,2,6,veggie
1714,2014-05-05 21:17:58.418716,2014-10-17 21:17:58.418716,4,2,6,climate
1715,2024-05-11 08:01:45.720193,2024-11-19 08:01:45.720193,4,3,6,veggie
1716,2024-04-29 08:13:28.688224,,5,2,3,fish
1717,2015-07-01 23:46:46.061181,2015-11-08 23:46:46.061181,3,3,18,meat
1718,2023-07-03 21:29:19.085918,2023-11-12 21:29:19.085918,4,4,7,meat
1719,2023-09-14 06:52:47.290298,2024-03-29 06:52:47.290298,5,4,3,climate
1720,2021-01-07 19:21:46.442565,2021-07-20 19:21:46.442565,5,4,19,meat
1721,2013-12-01 07:40:45.309047,2014-02-25 07:40:45.309047,3,4,9,veggie
1722,2013-07-04 10:58:16.294746,2014-05-24 10:58:16.294746,5,3,2,fish
1723,2019-05-22 09:09:12.437052,2020-01-23 09:09:12.437052,3,3,34,climate
1724,2015-08-16 13:04:18.660130,2016-04-06 13:04:18.660130,3,2,5,meat
1725,2015-06-09 21:25:05.241147,2016-01-09 21:25:05.241147,3,2,22,meat
1726,2022-07-07 23:12:37.347674,2022-10-21 23:12:37.347674,3,2,14,vegan
1727,2013-08-21 23:52:02.865080,2013-11-16 23:52:02.865080,5,3,8,veggie
1728,2019-10-03 01:27:58.670230,,3,4,4,fish
1729,2024-05-15 22:23:59.196330,,2,4,2,fish
1730,2018-09-24 20:01:17.772788,2019-01-03 20:01:17.772788,5,3,6,climate
1731,2018-04-23 17:51:52.742060,2019-01-17 17:51:52.742060,2,3,30,meat
1732,2013-08-21 19:55:47.616067,2013-11-18 19:55:47.616067,3,3,6,vegan
1733,2018-01-08 16:26:41.532818,2018-06-28 16:26:41.532818,5,3,5,veggie
1734,2020-05-03 06:07:12.401163,2020-10-29 06:07:12.401163,3,4,7,fish
1735,2014-07-20 20:35:50.006455,2014-11-08 20:35:50.006455,2,4,1,fish
1736,2013-08-02 20:56:09.406009,2013-12-14 20:56:09.406009,5,4,5,meat
1737,2024-03-12 15:06:47.433700,2024-07-18 15:06:47.433700,3,4,14,fish
1738,2016-07-17 08:30:08.796156,2016-11-02 08:30:08.796156,5,2,6,climate
1739,2023-01-06 17:56:51.381111,2023-07-03 17:56:51.381111,4,4,17,meat
1740,2017-08-10 09:13:14.779636,,4,3,2,climate
1741,2020-04-27 13:03:49.386557,2020-09-24 13:03:49.386557,3,3,21,meat
1742,2022-06-05 14:11:10.633883,2022-09-02 14:11:10.633883,5,3,7,climate
1743,2014-05-08 12:13:47.368770,2014-12-24 12:13:47.368770,3,2,28,veggie
1744,2022-04-06 13:09:17.851917,2022-09-27 13:09:17.851917,4,3,8,fish
1745,2022-04-26 18:10:05.400724,2022-06-19 18:10:05.400724,5,2,4,meat
1746,2016-04-20 04:38:08.363763,2016-06-29 04:38:08.363763,3,4,1,vegan
1747,2015-02-25 13:10:43.547367,2015-04-12 13:10:43.547367,5,3,6,vegan
1748,2014-07-18 00:37:16.746700,2014-12-11 00:37:16.746700,3,4,3,meat
1749,2023-04-27 11:02:43.108224,2023-07-31 11:02:43.108224,4,4,7,meat
1750,2024-03-12 23:43:12.361437,2024-07-20 23:43:12.361437,2,3,12,vegan
1751,2018-01-16 23:02:14.492462,2018-05-16 23:02:14.492462,2,3,10,meat
1752,2015-08-17 23:05:45.332869,2015-11-21 23:05:45.332869,2,4,1,climate
1753,2019-01-16 11:36:56.561707,2019-09-20 11:36:56.561707,5,3,22,meat
1754,2013-10-26 07:08:45.248359,2014-03-14 07:08:45.248359,5,3,13,climate
1755,2017-03-06 15:50:16.010056,,5,3,9,fish
1756,2017-02-28 20:06:24.303184,2017-07-06 20:06:24.303184,4,2,5,meat
1757,2021-07-16 22:52:29.894788,2021-10-19 22:52:29.894788,4,2,5,meat
1758,2022-07-09 12:23:24.118034,2022-10-24 12:23:24.118034,3,3,5,fish
1759,2024-05-11 01:53:49.582368,2024-06-27 01:53:49.582368,2,2,3,vegan
1760,2013-10-31 09:08:49.813931,,5,3,4,meat
1761,2021-08-23 21:11:51.390637,2021-12-01 21:11:51.390637,2,2,4,veggie
1762,2020-01-26 02:58:55.146871,2020-08-02 02:58:55.146871,4,2,24,meat
1763,2017-04-27 22:47:21.786225,2017-07-18 22:47:21.786225,4,3,4,meat
1764,2024-02-29 03:46:24.103871,2024-09-06 03:46:24.103871,4,3,27,fish
1765,2022-06-02 02:53:05.264021,2023-02-24 02:53:05.264021,2,2,13,vegan
1766,2018-09-22 00:24:12.305537,2019-06-25 00:24:12.305537,3,2,35,meat
1767,2014-11-11 20:02:42.617742,2015-04-14 20:02:42.617742,2,2,19,meat
1768,2019-03-09 23:56:25.853282,,3,2,2,veggie
1769,2013-01-14 07:28:58.789728,,2,2,6,meat
1770,2015-10-21 21:46:50.209590,2016-09-21 21:46:50.209590,5,4,19,meat
1771,2017-12-23 17:16:08.820110,2018-05-15 17:16:08.820110,2,3,10,fish
1772,2013-12-24 15:55:09.803066,2014-08-25 15:55:09.803066,4,3,21,veggie
1773,2014-01-27 23:53:09.566849,2014-07-05 23:53:09.566849,5,4,16,meat
1774,2021-11-09 00:54:11.088187,2022-04-01 00:54:11.088187,5,2,18,fish
1775,2017-12-02 23:39:37.485042,2018-08-28 23:39:37.485042,2,2,19,meat
1776,2020-11-26 02:59:34.188978,2021-04-19 02:59:34.188978,5,2,18,meat
1777,2020-01-28 20:03:55.529600,,3,3,7,vegan
1778,2013-11-21 15:38:07.716313,,3,3,7,veggie
1779,2015-11-26 10:09:59.112334,2016-03-22 10:09:59.112334,4,4,7,veggie
1780,2022-02-22 17:05:35.151805,,3,2,8,fish
1781,2018-09-04 14:46:54.082563,2018-12-18 14:46:54.082563,4,3,11,meat
1782,2022-02-27 23:45:59.212928,2022-09-13 23:45:59.212928,2,2,28,fish
1783,2015-01-29 12:10:12.819077,,4,3,6,fish
1784,2017-01-26 15:19:15.420196,2017-10-19 15:19:15.420196,5,2,4,climate
1785,2013-01-24 09:39:20.337697,2013-09-25 09:39:20.337697,2,4,31,meat
1786,2014-10-02 08:59:38.998440,2015-04-12 08:59:38.998440,5,4,6,veggie
1787,2014-11-10 04:45:59.533624,2015-04-08 04:45:59.533624,4,3,1,vegan
1788,2017-08-02 21:21:33.672441,2017-10-27 21:21:33.672441,4,3,12,vegan
1789,2017-08-23 15:33:10.977001,2017-11-30 15:33:10.977001,2,3,4,climate
1790,2020-03-07 02:47:56.298878,2020-08-13 02:47:56.298878,3,2,20,veggie
1791,2015-02-11 00:40:41.921834,,3,4,8,meat
1792,2015-10-14 17:26:45.451306,,4,2,10,fish
1793,2023-06-21 02:39:02.694600,2023-09-12 02:39:02.694600,2,4,9,fish
1794,2013-12-20 14:40:21.925884,,4,3,1,climate
1795,2017-03-27 22:03:46.811552,2017-06-10 22:03:46.811552,4,3,5,climate
1796,2023-01-08 01:40:19.645015,2023-05-12 01:40:19.645015,5,2,14,veggie
1797,2017-08-28 07:11:28.809660,2018-01-18 07:11:28.809660,2,3,10,vegan
1798,2015-09-05 16:03:58.091921,2016-02-24 16:03:58.091921,4,4,5,fish
1799,2023-07-20 22:01:34.064726,2023-10-26 22:01:34.064726,5,2,5,climate
1800,2019-09-12 18:31:57.982796,2020-01-14 18:31:57.982796,5,3,14,climate
1801,2017-08-28 23:21:45.458526,2018-07-04 23:21:45.458526,2,2,40,meat
1802,2024-01-08 15:24:24.540390,2024-03-11 15:24:24.540390,2,2,1,meat
1803,2015-06-11 23:04:05.858169,2015-08-24 23:04:05.858169,3,4,5,vegan
1804,2014-07-14 01:19:55.931152,2014-10-31 01:19:55.931152,5,2,15,vegan
1805,2020-01-29 23:43:06.768411,2020-06-04 23:43:06.768411,3,2,1,fish
1806,2017-02-27 07:20:20.614270,2017-05-19 07:20:20.614270,3,4,5,climate
1807,2018-11-28 13:59:53.067573,2019-09-01 13:59:53.067573,3,3,34,climate
1808,2019-02-26 00:22:05.801334,2020-02-10 00:22:05.801334,3,3,19,veggie
1809,2014-03-07 10:10:51.198533,,5,4,9,veggie
1810,2023-01-04 03:11:20.135731,2023-12-16 03:11:20.135731,3,2,48,veggie
1811,2019-05-26 23:43:46.798112,2019-09-24 23:43:46.798112,3,4,13,meat
1812,2021-12-20 22:57:30.027822,2022-04-22 22:57:30.027822,5,3,10,veggie
1813,2020-01-23 04:08:36.284544,,3,2,10,climate
1814,2017-06-30 20:39:16.485191,,2,4,9,meat
1815,2022-07-12 20:21:27.753206,,4,2,10,veggie
1816,2013-11-14 19:02:16.137039,2014-06-02 19:02:16.137039,3,4,27,fish
1817,2018-01-05 23:48:34.196013,2018-06-09 23:48:34.196013,3,2,22,veggie
1818,2020-07-11 14:45:52.212123,2020-08-26 14:45:52.212123,2,4,5,climate
1819,2017-08-26 17:53:14.596807,2017-11-26 17:53:14.596807,2,3,9,fish
1820,2022-06-18 08:34:01.449437,2022-08-18 08:34:01.449437,5,2,5,fish
1821,2021-08-09 16:36:31.905054,2022-03-27 16:36:31.905054,2,2,24,meat
1822,2020-01-29 17:01:27.039777,2020-05-15 17:01:27.039777,4,3,2,meat
1823,2022-07-01 10:23:45.758595,2023-01-13 10:23:45.758595,5,4,4,veggie
1824,2015-12-15 21:23:12.818402,2016-03-24 21:23:12.818402,5,4,3,vegan
1825,2019-03-12 15:30:07.233940,2019-11-30 15:30:07.233940,4,2,37,vegan
1826,2021-07-21 23:06:00.846381,2022-06-02 23:06:00.846381,4,4,44,vegan
1827,2015-11-23 07:55:24.008281,2016-01-17 07:55:24.008281,2,3,3,fish
1828,2020-03-30 22:15:31.100162,2020-11-19 22:15:31.100162,5,2,22,meat
1829,2013-07-04 04:39:35.108000,2013-12-31 04:39:35.108000,2,3,15,veggie
1830,2019-10-02 15:16:29.263010,2019-12-31 15:16:29.263010,4,2,12,fish
1831,2023-04-03 09:58:08.048591,2023-06-12 09:58:08.048591,3,3,7,vegan
1832,2022-02-22 14:27:39.796645,2022-09-13 14:27:39.796645,2,4,17,vegan
1833,2019-09-02 16:29:26.391691,,2,3,9,meat
1834,2024-03-22 23:04:44.232189,2024-12-23 23:04:44.232189,2,3,18,climate
1835,2016-04-15 23:41:47.883574,2016-12-02 23:41:47.883574,2,3,25,vegan
1836,2013-03-13 19:36:51.152065,2013-11-19 19:36:51.152065,3,2,14,fish
1837,2021-05-07 20:50:18.169424,,4,3,9,veggie
1838,2017-12-05 06:54:44.557308,2018-07-01 06:54:44.557308,4,2,27,veggie
1839,2017-02-09 04:51:43.637870,2017-07-25 04:51:43.637870,2,4,16,veggie
1840,2020-06-13 07:05:15.805576,2020-09-21 07:05:15.805576,4,4,12,meat
1841,2015-06-07 23:09:46.796561,2015-09-04 23:09:46.796561,4,2,6,veggie
1842,2019-03-09 03:09:46.460895,2019-10-24 03:09:46.460895,2,3,27,fish
1843,2014-12-18 04:16:40.619736,2015-03-29 04:16:40.619736,4,2,7,fish
1844,2013-04-02 22:17:12.539775,2013-08-29 22:17:12.539775,4,4,17,vegan
1845,2017-05-30 09:12:50.423140,2018-01-20 09:12:50.423140,4,4,10,vegan
1846,2014-05-05 15:06:27.361353,2014-09-21 15:06:27.361353,3,2,15,vegan
1847,2024-02-19 12:20:03.285929,2024-05-06 12:20:03.285929,5,4,2,veggie
1848,2020-04-23 12:24:39.736835,2021-01-10 12:24:39.736835,3,4,6,fish
1849,2022-12-30 07:04:12.666120,2023-09-04 07:04:12.666120,5,4,24,fish
1850,2022-12-28 08:13:57.673728,2023-05-04 08:13:57.673728,3,2,7,vegan
1851,2014-07-09 02:34:29.630958,2014-10-16 02:34:29.630958,5,2,10,veggie
1852,2022-05-18 11:11:28.568197,2022-08-16 11:11:28.568197,3,4,8,vegan
1853,2017-01-26 15:50:31.888322,2017-08-25 15:50:31.888322,2,2,26,climate
1854,2016-04-17 19:11:05.693564,2016-08-06 19:11:05.693564,2,2,13,vegan
1855,2015-07-17 17:59:56.052260,2016-01-30 17:59:56.052260,4,3,19,fish
1856,2023-01-12 03:29:16.686025,2023-03-26 03:29:16.686025,3,2,8,climate
1857,2023-05-15 02:01:17.374429,,3,4,10,meat
1858,2016-04-16 23:13:19.150729,2016-08-18 23:13:19.150729,4,2,15,fish
1859,2013-07-17 15:01:43.889591,2013-11-01 15:01:43.889591,4,2,15,veggie
1860,2023-01-16 14:18:15.753918,2023-04-03 14:18:15.753918,3,4,5,veggie
1861,2014-07-24 12:46:24.043102,2015-03-17 12:46:24.043102,3,4,21,veggie
1862,2022-03-25 07:16:12.354604,2022-08-22 07:16:12.354604,5,4,18,climate
1863,2018-01-03 06:25:54.777431,,3,3,8,meat
1864,2021-08-19 07:06:01.032920,2021-11-02 07:06:01.032920,5,3,9,vegan
1865,2022-05-17 10:48:09.853877,2022-12-08 10:48:09.853877,2,3,29,climate
1866,2024-03-15 04:33:26.645880,2024-06-12 04:33:26.645880,2,3,1,veggie
1867,2014-11-04 11:59:20.263755,2015-04-24 11:59:20.263755,2,2,14,climate
1868,2017-01-07 21:37:12.976993,2017-09-27 21:37:12.976993,5,4,24,climate
1869,2018-12-25 17:29:40.489530,2019-03-18 17:29:40.489530,4,2,3,climate
1870,2019-02-03 21:47:07.059279,2019-07-10 21:47:07.059279,3,3,2,climate
1871,2013-11-24 09:44:51.995078,2014-03-14 09:44:51.995078,3,4,6,fish
1872,2018-09-21 03:12:12.045840,2019-03-24 03:12:12.045840,2,2,1,vegan
1873,2022-09-19 05:20:00.633641,2022-11-13 05:20:00.633641,2,4,7,veggie
1874,2013-11-13 02:55:04.156502,2014-04-06 02:55:04.156502,5,4,7,fish
1875,2017-05-11 01:33:27.268381,2017-07-30 01:33:27.268381,4,2,1,climate
1876,2016-07-08 11:18:57.028954,,5,4,3,climate
1877,2022-12-27 00:37:12.646497,2023-03-25 00:37:12.646497,2,2,11,climate
1878,2014-07-19 00:05:11.003263,2014-11-07 00:05:11.003263,4,2,14,vegan
1879,2020-03-30 02:41:52.696626,2020-06-25 02:41:52.696626,2,2,7,vegan
1880,2017-11-29 09:30:36.485393,2018-07-14 09:30:36.485393,2,2,9,climate
1881,2013-08-25 08:22:55.286526,2014-07-07 08:22:55.286526,3,3,42,climate
1882,2020-04-24 09:24:51.447490,,4,3,3,meat
1883,2018-11-13 07:25:11.106680,2019-08-13 07:25:11.106680,2,4,31,vegan
1884,2015-09-22 01:28:48.622799,,2,2,7,fish
1885,2020-01-20 03:51:04.646744,2020-09-01 03:51:04.646744,5,4,27,meat
1886,2023-07-28 22:06:55.804151,2024-05-29 22:06:55.804151,2,2,9,vegan
1887,2023-06-26 02:12:31.703315,2023-12-05 02:12:31.703315,3,4,1,vegan
1888,2013-11-24 00:20:53.327767,2014-01-29 00:20:53.327767,4,4,2,veggie
1889,2014-07-07 19:33:51.544777,2014-10-15 19:33:51.544777,2,4,2,meat
1890,2023-01-04 13:51:40.215273,2023-04-28 13:51:40.215273,5,3,16,meat
1891,2024-05-06 23:00:26.672740,2025-03-08 23:00:26.672740,3,2,21,meat
1892,2018-05-02 23:58:19.103090,2018-10-03 23:58:19.103090,2,3,5,vegan
1893,2016-07-17 06:12:27.006378,2016-10-10 06:12:27.006378,2,2,2,veggie
1894,2015-10-12 18:49:58.671659,2016-01-17 18:49:58.671659,4,4,10,veggie
1895,2021-05-06 12:06:29.225845,,2,3,1,veggie
1896,2016-06-25 04:27:17.106731,2016-11-04 04:27:17.106731,2,2,12,climate
1897,2019-09-30 01:37:43.419527,2020-05-28 01:37:43.419527,4,3,8,meat
1898,2013-07-18 17:06:05.387718,2014-02-10 17:06:05.387718,2,4,17,vegan
1899,2019-01-20 03:40:56.909605,2019-04-27 03:40:56.909605,4,2,2,climate
1900,2016-07-18 23:24:24.890351,2017-01-27 23:24:24.890351,3,2,25,fish
1901,2014-04-29 17:08:18.273027,,4,4,6,fish
1902,2020-12-19 20:07:09.852174,2021-04-27 20:07:09.852174,3,2,4,climate
1903,2017-12-07 11:10:53.970742,2018-06-25 11:10:53.970742,5,4,8,climate
1904,2022-12-18 04:20:32.135583,,3,2,4,veggie
1905,2015-12-11 01:15:26.106556,2016-04-30 01:15:26.106556,5,3,9,vegan
1906,2013-11-11 17:57:31.248542,2014-02-18 17:57:31.248542,4,4,8,climate
1907,2017-06-22 16:56:52.639515,,3,4,1,vegan
1908,2013-10-12 03:08:23.534202,,2,3,4,meat
1909,2020-12-18 05:35:24.629761,,4,2,6,veggie
1910,2018-12-01 19:46:49.447693,2019-06-02 19:46:49.447693,4,3,24,vegan
1911,2013-03-29 07:26:16.187440,2013-11-01 07:26:16.187440,5,4,20,veggie
1912,2013-06-30 16:11:56.631241,2014-02-13 16:11:56.631241,5,2,8,vegan
1913,2017-02-16 09:51:57.745984,2017-08-22 09:51:57.745984,2,2,24,veggie
1914,2020-12-06 05:26:41.516892,,5,3,6,vegan
1915,2021-07-17 17:15:13.221121,2021-12-20 17:15:13.221121,4,4,8,climate
1916,2017-06-08 09:19:09.305152,2017-09-05 09:19:09.305152,3,3,4,fish
1917,2022-12-26 19:11:39.208047,2023-10-13 19:11:39.208047,2,3,9,vegan
1918,2021-05-06 10:12:36.389567,2021-10-06 10:12:36.389567,5,4,13,vegan
1919,2015-12-18 00:49:45.370395,,2,2,6,vegan
1920,2020-11-25 15:31:48.825722,,4,4,3,meat
1921,2024-01-06 01:57:18.587421,2024-03-20 01:57:18.587421,2,2,1,veggie
1922,2015-02-26 12:37:23.332365,2015-04-30 12:37:23.332365,5,4,6,veggie
1923,2022-12-30 14:30:45.668471,,3,3,6,meat
1924,2024-03-27 09:44:04.444888,,3,3,7,climate
1925,2013-12-09 07:42:05.155455,,2,4,10,climate
1926,2014-05-06 17:53:30.526710,2014-08-16 17:53:30.526710,3,3,3,veggie
1927,2013-10-09 19:22:42.359886,2014-01-13 19:22:42.359886,2,2,11,climate
1928,2014-07-19 16:48:45.798699,2014-10-26 16:48:45.798699,3,2,1,veggie
1929,2013-03-29 02:18:45.029099,2013-08-25 02:18:45.029099,3,3,2,vegan
1930,2013-11-18 00:08:14.224941,,3,3,1,meat
1931,2020-01-27 13:51:42.097108,2020-06-24 13:51:42.097108,2,4,13,veggie
1932,2014-06-27 16:15:44.761890,2014-12-13 16:15:44.761890,3,2,8,vegan
1933,2016-07-15 22:11:55.142520,2017-05-15 22:11:55.142520,4,4,30,climate
1934,2023-04-28 18:46:36.757482,2023-10-03 18:46:36.757482,2,4,11,climate
1935,2020-04-27 08:28:12.217029,,5,2,3,vegan
1936,2017-08-11 18:14:08.491683,2018-01-24 18:14:08.491683,3,4,8,climate
1937,2017-12-28 01:44:44.434791,2018-03-27 01:44:44.434791,5,2,9,meat
1938,2015-01-08 20:00:15.162074,,4,4,9,meat
1939,2023-01-15 13:56:18.080256,2023-08-25 13:56:18.080256,5,4,12,fish
1940,2015-06-09 01:24:05.866745,2015-09-15 01:24:05.866745,2,4,2,climate
1941,2015-12-13 16:14:23.624105,2016-09-11 16:14:23.624105,2,4,30,vegan
1942,2017-08-06 05:54:06.167604,2017-12-26 05:54:06.167604,2,4,15,meat
1943,2019-02-18 09:02:08.376785,2019-09-12 09:02:08.376785,5,4,2,meat
1944,2020-12-16 21:09:03.589191,2021-04-18 21:09:03.589191,4,4,1,vegan
1945,2016-07-13 07:16:37.319050,2017-01-23 07:16:37.319050,4,3,21,vegan
1946,2016-04-20 21:49:21.659859,2016-11-15 21:49:21.659859,3,2,27,meat
1947,2014-01-14 01:09:04.442562,,4,4,3,fish
1948,2023-12-30 16:25:48.841223,2024-06-24 16:25:48.841223,5,3,1,veggie
1949,2013-04-02 21:52:14.026856,2013-08-04 21:52:14.026856,5,2,7,veggie
1950,2020-12-19 00:58:51.310420,2021-02-23 00:58:51.310420,2,3,4,meat
1951,2022-07-10 13:18:50.100559,,3,4,4,meat
1952,2024-03-05 03:26:16.501906,,3,4,3,climate
1953,2014-05-07 18:19:02.240016,,4,4,1,veggie
1954,2016-07-03 09:33:22.273815,2016-09-27 09:33:22.273815,2,2,8,climate
1955,2013-03-09 05:22:47.661505,2013-05-18 05:22:47.661505,5,4,6,veggie
1956,2024-02-26 11:10:34.099538,,4,2,7,veggie
1957,2018-01-10 21:40:44.817893,2018-07-21 21:40:44.817893,3,2,15,veggie
1958,2014-05-07 17:36:45.391250,2015-02-02 17:36:45.391250,2,2,18,meat
1959,2022-06-05 08:21:10.936738,,4,4,10,meat
1960,2018-01-18 11:10:19.226339,2018-09-08 11:10:19.226339,3,2,5,fish
1961,2013-03-20 23:09:34.216591,2013-06-13 23:09:34.216591,5,3,6,veggie
1962,2018-01-20 22:59:55.747702,2018-04-19 22:59:55.747702,2,4,8,climate
1963,2014-11-07 09:08:25.987821,,4,4,7,meat
1964,2017-01-19 07:03:49.388262,2017-07-28 07:03:49.388262,5,3,2,fish
1965,2023-12-30 10:31:26.985016,2024-06-13 10:31:26.985016,5,2,11,meat
1966,2019-03-01 22:41:28.292546,,5,4,2,meat
1967,2013-08-16 13:17:41.359653,2014-03-29 13:17:41.359653,3,3,4,veggie
1968,2017-02-14 03:35:02.003709,,5,3,10,meat
1969,2015-01-18 08:30:57.652705,2015-04-27 08:30:57.652705,2,4,4,fish
1970,2019-10-04 11:26:30.076242,,5,4,6,climate
1971,2014-10-12 20:59:02.624915,2015-08-13 20:59:02.624915,2,3,33,meat
1972,2024-01-08 22:42:06.128020,,4,3,8,climate
1973,2022-10-15 09:05:30.968409,,2,3,10,vegan
1974,2019-01-29 15:47:30.068621,2019-03-27 15:47:30.068621,3,4,6,veggie
1975,2020-10-28 12:17:10.970126,,3,3,7,veggie
1976,2023-12-26 09:20:59.915559,2024-06-05 09:20:59.915559,4,4,22,fish
1977,2014-01-22 03:57:27.974946,2014-08-28 03:57:27.974946,2,4,11,fish
1978,2015-02-02 21:08:31.233750,2015-08-23 21:08:31.233750,4,3,7,meat
1979,2023-09-24 07:59:06.523379,2024-04-20 07:59:06.523379,5,2,13,climate
1980,2018-01-20 00:11:25.009516,2018-07-18 00:11:25.009516,3,4,22,veggie
1981,2022-02-28 05:31:23.674144,2022-06-28 05:31:23.674144,5,3,1,meat
1982,2024-03-06 18:40:26.125680,2024-06-10 18:40:26.125680,4,2,11,climate
1983,2013-08-12 10:01:37.088478,2014-04-15 10:01:37.088478,3,2,12,vegan
1984,2017-11-19 10:33:38.102028,2018-02-12 10:33:38.102028,5,2,2,meat
1985,2020-01-19 22:15:30.639831,2020-09-27 22:15:30.639831,3,4,6,fish
1986,2023-07-28 22:17:33.303911,,4,4,4,vegan
1987,2024-05-12 05:45:16.219682,2024-10-24 05:45:16.219682,4,4,23,vegan
1988,2014-07-23 16:50:21.683079,2014-11-19 16:50:21.683079,5,3,8,fish
1989,2017-12-26 11:50:27.302539,2018-07-01 11:50:27.302539,4,2,8,fish
1990,2014-11-07 15:31:23.491805,,3,3,5,vegan
1991,2019-10-22 21:47:31.420266,2020-04-14 21:47:31.420266,5,3,13,climate
1992,2020-01-29 10:01:32.413336,2020-04-23 10:01:32.413336,5,3,4,climate
1993,2013-08-23 02:37:07.166276,2014-01-11 02:37:07.166276,2,3,10,meat
1994,2021-08-14 00:28:43.911196,2021-12-09 00:28:43.911196,3,3,13,veggie
1995,2021-04-24 06:50:15.391629,2021-08-07 06:50:15.391629,5,2,7,fish
1996,2020-06-26 04:05:54.492960,2021-03-08 04:05:54.492960,3,2,24,fish
1997,2023-01-04 13:15:00.952832,2023-11-16 13:15:00.952832,3,4,42,vegan
1998,2014-05-02 01:18:50.620470,2014-10-09 01:18:50.620470,2,2,16,climate
1999,2024-12-16 01:24:23.427759,2025-10-28 01:24:23.427759,5,3,41,fish
2000,2023-09-07 07:46:03.458594,2024-04-17 07:46:03.458594,2,4,3,fish
